#SampleID	ERR1352903	ERR1352904	ERR1352905	ERR1352906	ERR1352907	ERR1352908	ERR1352909	ERR1352910	ERR1352911	ERR1352912	ERR1352913	ERR1352914	ERR1352915	ERR1352916	ERR1352917	ERR1352918	ERR1352919	ERR1352920	ERR1352921	ERR1352922	ERR1352923	ERR1352924	ERR1352925	ERR1352926	ERR1352927	ERR1352928	ERR1352929	ERR1352930	ERR1352931	ERR1352932	ERR1352933	ERR1352934	ERR1352935	ERR1352936	ERR1352937	ERR1352938	ERR1352939	ERR1352940	ERR1352941	ERR1352942	ERR1352943	ERR1352944	ERR1352945	ERR1352946	ERR1352947	ERR1352948	ERR1352949	ERR1352950	ERR1352951	ERR1352952	ERR1352953	ERR1352954	ERR1352955	ERR1352956	ERR1352957	ERR1352958	ERR1352959	ERR1352960	ERR1352961	ERR1352962
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Samsonia;s__erythrinae	0	50	0	116	0	33	0	13	0	19	0	6	0	12	0	13	0	7	0	39	0	49	0	13	0	11	0	55	0	35	0	4	0	22	0	7	0	13	0	28	0	6	0	3	0	10	0	11	0	14	0	7	0	18	0	5	0	10	0	9
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Schneideria;s__nysicola	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__	0	1094	0	2414	0	1075	0	324	0	456	0	252	0	244	0	490	0	363	0	790	0	871	1	503	1	313	0	1825	0	1113	0	271	0	756	0	292	0	531	0	1266	0	257	0	233	0	342	0	334	1	633	0	664	0	468	1	402	0	306	0	245
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__marcescens	0	623	0	1263	0	523	0	187	0	252	0	134	0	142	0	218	0	190	0	417	0	435	2	240	0	121	0	1029	0	564	0	120	0	432	0	188	2	241	0	656	0	121	0	126	0	209	0	172	1	335	0	328	0	206	2	192	0	170	0	139
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__proteamaculans	0	27	0	63	0	19	0	4	0	10	0	3	0	1	0	6	0	5	0	22	0	25	0	14	0	6	0	31	0	27	0	2	0	12	0	3	0	7	0	14	0	3	0	5	0	6	0	2	0	8	0	12	0	7	0	8	0	8	0	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__rubidaea	0	16	0	28	0	29	0	5	0	5	0	2	0	4	0	6	0	2	0	10	0	10	0	7	0	0	0	22	0	12	0	6	0	12	0	8	0	6	0	19	0	5	0	2	0	4	0	3	0	14	0	12	0	15	0	9	0	2	0	5
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__symbiotica	1	295	0	632	0	213	0	123	0	157	0	42	0	63	0	176	0	125	0	250	0	117	0	81	0	54	0	563	0	425	0	90	0	280	0	78	0	97	0	308	0	46	0	64	0	163	0	130	0	204	0	143	0	45	0	94	0	141	0	77
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__ureilytica	0	7	0	13	0	11	0	1	0	2	0	0	0	5	0	1	0	4	0	3	0	3	0	2	0	0	0	16	0	5	0	1	0	5	0	3	0	4	0	7	0	1	0	3	0	1	0	2	0	6	0	7	0	2	0	7	0	4	0	2
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Shigella;s__sonnei	0	88	0	197	0	65	0	30	0	35	0	32	0	24	0	38	0	31	0	55	0	96	0	39	0	29	0	158	0	77	0	13	0	41	0	20	0	32	0	82	0	20	0	11	0	24	0	28	0	44	0	38	0	29	0	23	0	28	0	19
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Sodalis;s__	0	238	0	466	0	179	0	58	0	88	0	46	0	39	0	98	0	71	0	160	0	146	0	71	0	42	0	459	0	244	0	49	0	156	0	50	0	102	0	283	0	30	1	60	0	65	0	74	0	127	0	132	0	71	0	65	0	60	0	47
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Steffania;s__adelgidicola	0	3	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Stenotrophomonas;s__maltophilia	0	402	0	761	0	362	0	96	0	150	0	90	0	58	0	123	0	118	0	214	0	271	0	156	0	92	0	637	0	316	0	84	0	237	0	91	0	218	0	549	0	93	0	79	0	119	0	136	0	211	0	285	0	141	0	159	0	77	0	81
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Thorsellia;s__anophelis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella;s__	0	330	0	691	0	297	0	90	0	127	0	69	0	98	0	166	0	100	1	258	0	260	1	149	0	101	0	528	0	374	0	65	0	189	0	73	0	122	0	287	0	71	0	44	0	88	0	91	0	155	0	172	0	134	0	101	0	81	0	51
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella;s__farmeri	0	1036	0	2690	0	1211	0	363	0	472	0	223	0	326	0	506	0	396	0	1096	0	787	0	351	1	245	0	1807	0	1258	0	352	0	989	0	468	1	515	0	1115	0	258	0	227	0	400	0	476	0	762	0	563	0	444	0	446	0	342	0	300
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__beddingii	0	9	0	14	0	2	0	2	0	3	0	0	0	0	0	1	1	2	0	4	0	6	0	1	0	0	0	6	0	5	0	2	0	1	0	0	0	0	0	5	0	3	0	2	0	0	0	4	0	1	0	2	0	1	0	1	0	1	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__bovienii	0	27	0	71	0	37	0	10	0	13	0	7	0	11	0	7	0	8	0	23	0	37	0	11	0	12	0	35	0	14	0	4	0	15	0	11	0	13	0	34	0	13	0	6	0	12	0	6	0	16	0	18	0	11	0	18	0	3	0	6
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__budapestensis	0	10	0	23	0	16	0	5	0	4	0	2	0	2	0	7	0	1	0	12	0	7	0	4	0	2	0	14	0	12	0	7	0	16	0	13	0	7	0	20	0	2	0	3	0	7	0	10	0	18	0	16	0	3	0	11	0	8	0	5
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__cabanillasii	0	4	0	6	0	5	0	2	0	2	0	3	0	0	0	0	0	1	0	2	0	1	0	2	0	2	0	8	0	2	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	4	0	2	0	4	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__indica	0	11	0	19	0	10	0	4	0	7	0	0	0	1	0	4	0	6	0	7	0	6	0	3	0	0	0	11	0	16	0	3	0	4	0	0	0	2	0	4	0	0	0	3	0	1	0	2	0	3	0	5	0	1	0	3	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__japonica	0	37	0	89	0	21	0	12	0	17	0	13	0	10	0	12	0	13	0	27	0	42	0	20	0	11	0	55	0	52	0	4	0	22	0	8	0	15	0	38	0	9	0	5	0	9	0	10	0	26	0	20	0	7	0	11	0	8	0	3
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__kozodoii	0	19	0	54	0	22	0	3	0	9	0	1	0	18	0	12	0	7	0	18	0	21	0	6	0	0	0	29	0	28	0	7	0	13	0	9	0	8	0	27	0	6	0	2	0	2	0	7	0	11	0	12	0	9	0	10	0	3	0	6
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__nematophila	0	31	0	49	0	11	0	10	0	9	0	7	0	6	0	9	0	12	0	18	0	14	0	15	0	4	0	40	0	28	0	2	0	4	0	2	0	4	0	9	0	0	0	4	0	4	0	5	0	10	0	2	0	3	0	4	0	5	0	3
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__poinarii	0	28	0	58	0	12	0	7	0	14	0	7	0	2	0	16	0	5	0	23	0	21	0	7	0	6	0	39	0	16	0	2	0	13	0	5	0	1	0	15	0	1	0	2	0	6	0	2	0	12	0	8	0	3	0	5	0	2	0	5
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus;s__romanii	0	14	0	20	0	4	0	2	0	4	0	2	0	1	0	5	0	3	0	7	0	7	0	6	0	0	0	14	0	13	0	0	0	4	0	2	0	1	0	1	0	0	0	0	0	2	0	4	0	3	0	2	0	2	0	2	0	1	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia;s__	0	106	0	238	0	113	0	25	0	49	0	28	0	23	0	41	0	41	0	96	0	83	0	39	0	30	0	176	0	106	0	27	0	78	0	39	0	42	0	138	0	26	0	24	0	37	0	28	0	73	0	58	0	48	0	44	1	30	0	26
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__;g__;s__	9	61	3	82	782	225	4	21	5	34	2	2	9	4	178	1022	3	8	6	14	10	22	22	160	5	5	1	31	6	19	11	4	5	23	6	4	1	5	0	8	22	2	4	9	5	4	1	4	10	15	10	28	2	8	3	9	4	7	8	22
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__;g__;s__	0	11	0	26	0	13	0	5	0	7	1	3	0	0	0	5	1	6	3	4	7	12	2	3	1	3	0	20	0	16	0	6	0	13	0	1	0	1	0	12	4	4	1	1	0	3	0	6	0	5	0	3	0	7	1	4	1	3	0	7
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__;s__	0	5	0	3	0	1	1	0	0	2	0	0	0	0	0	4	0	0	4	1	1	0	0	1	0	1	1	0	1	3	0	0	0	0	1	0	0	3	0	0	1	0	0	1	0	0	0	0	1	1	1	2	0	0	2	1	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__;g__;s__	35	21	11	30	20	16	16	9	9	8	20	4	1	2	6	9	12	11	79	18	18	7	3	8	22	3	15	21	49	11	8	3	29	43	17	1	8	1	6	1	37	6	12	10	29	24	70	35	50	15	42	11	0	0	29	4	25	6	13	7
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__;s__	46	40	8	25	7	39	2	4	5	11	2	7	1	0	20	33	5	9	26	9	6	7	2	5	22	5	3	10	8	9	6	4	3	14	21	1	19	7	5	12	73	7	12	28	52	48	9	13	18	17	36	18	1	8	41	22	71	16	4	5
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Aquicella;s__	0	6	5	1	0	2	0	0	9	5	0	1	0	1	2	0	0	1	10	1	0	0	1	0	3	0	1	1	0	1	0	0	7	3	2	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	2	2	1	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Coxiella;s__	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella;s__	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Endoecteinascidiaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae;g__;s__	2	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	2	3	1	0	3	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae;g__Caedibacter;s__taeniospiralis	5	2	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	29	0	0	0	0	0	0	2	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	7	4	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae;g__Fangia;s__hongkongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae;g__Francisella;s__cantonensis	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae;g__Nebulobacter;s__yamunensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__;s__	21	23	7	41	3	23	2	3	5	15	6	6	1	7	2	15	1	11	42	16	5	11	4	11	17	6	0	33	3	14	23	14	13	18	7	10	11	12	1	19	28	5	6	7	20	23	4	12	23	23	27	15	1	10	7	10	89	37	1	4
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__	34	4	1	9	2	6	1	0	2	0	2	1	0	0	2	1	1	0	10	4	7	4	0	0	1	1	6	4	3	4	5	1	7	8	4	0	6	7	0	0	7	0	7	18	13	7	2	2	23	11	10	1	1	0	10	7	40	11	1	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__adelaidensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__dresdenensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__feeleii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__jeonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__nagasakiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__pneumophila	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__taurinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia;s__	2	1	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	1	4	1	1	0	0	1	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	3	0	2	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__;g__;s__	0	15	1	26	3	6	1	5	0	4	3	4	3	1	4	3	1	3	3	7	0	5	0	5	1	1	0	20	0	5	2	4	1	53	2	5	1	4	1	1	4	4	1	2	1	9	1	2	3	9	0	1	0	3	1	1	0	2	0	2
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix;s__	1	6	0	11	0	9	0	2	0	2	0	2	0	1	2	11	0	2	2	5	0	2	1	2	4	4	1	11	0	13	0	0	1	5	3	1	0	3	0	7	1	1	1	0	1	2	1	4	3	9	2	5	0	2	3	7	7	2	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix;s__polyspora	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__;s__	0	2	0	2	0	0	0	1	0	2	0	1	0	0	2	1	0	2	1	0	2	2	0	0	0	0	0	3	0	2	0	0	0	1	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter;s__luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylocaldum;s__	0	8	0	8	2	5	0	0	1	6	0	0	0	0	0	4	0	1	1	2	0	4	0	1	0	2	0	14	2	3	0	1	3	6	0	1	1	2	0	5	0	0	0	3	1	5	1	1	2	6	3	4	1	3	2	2	0	3	0	1
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylococcus;s__capsulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylococcus;s__thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium;s__	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium;s__buryatense	0	3	0	3	0	2	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	2	0	1	0	0	0	3	0	1	0	1	0	1	0	0	0	2	0	3	0	0	0	1	0	1	0	2	0	3	0	3	0	1	0	1	0	2	0	2
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas;s__	0	2	0	8	0	2	0	0	0	1	0	0	0	0	1	3	0	2	0	4	0	2	0	2	0	1	0	9	0	2	0	2	0	6	0	0	0	1	0	5	0	0	0	2	0	3	0	1	0	2	0	2	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylosarcina;s__quisquiliarum	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__;s__	3	23	5	52	3	25	1	4	2	6	4	3	0	3	2	15	1	10	14	18	9	20	3	12	1	5	6	44	2	20	3	8	2	16	3	3	9	12	1	23	1	5	11	17	1	12	4	6	8	23	10	11	0	2	11	19	29	8	4	5
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__	2	17	3	26	0	11	0	2	4	10	2	3	26	9	18	14	1	4	3	7	4	9	4	8	4	1	3	22	0	11	0	3	0	46	2	3	3	3	1	16	1	2	3	10	0	4	1	6	1	17	4	6	2	1	2	6	3	7	2	4
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__dieselolei	0	1	0	4	0	6	0	1	1	1	0	1	0	1	1	1	0	0	3	1	0	3	0	1	0	0	0	6	2	3	0	0	0	4	0	0	0	0	0	1	0	0	1	4	2	6	0	3	0	9	0	2	0	0	4	6	6	9	0	2
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__venustensis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae;g__;s__	0	0	1	5	0	2	0	0	0	0	0	0	0	0	1	1	0	2	0	1	3	3	0	0	0	0	0	2	0	1	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	3	0	0	1	1	0	2	0	0	0	2	1	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__HOC21;g__;s__	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Hahella;s__	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Hahella;s__chejuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Hahella;s__ganghwensis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
